Article_ID,PermID,RIC,Matched_Word,Relevance,Name,Name_EN
urnnewsmlreuters.com20180114nCIF2rdGLY1,4295871412,0992.HK,联想集团,0.2,联想集团,LENOVO GROUP LIMITED
urnnewsmlreuters.com20180114nNRA59fm4y1,4295864276,600029.SS,南航,2.0,南方航空,China Southern Airlines Company Limited
urnnewsmlreuters.com20180114nNRA59fm4y1,4295871002,0291.HK,华创,0.6,华润啤酒,China Resources Beer (Holdings) Company Limited
urnnewsmlreuters.com20180114nNRA59fm4y1,5000057457,601377.SS,兴业证券,0.2,兴业证券,"INDUSTRIAL SECURITIES CO.,LTD."
urnnewsmlreuters.com20180114nNRA59fm4y1,5040703430,1233.HK,Times,0.2,时代地产,TIMES PROPERTY HOLDINGS LIMITED
urnnewsmlreuters.com20180114nCIF2L1JKw1,4295864744,601099.SS,太平洋,0.2,太平洋,"The Pacific Securities Co.,Ltd."
urnnewsmlreuters.com20180114nCIF2L1JKw1,4295865518,600482.SS,中国动力,0.2,中国动力,"China Shipbuilding Industry Group Power Co.,Ltd."
urnnewsmlreuters.com20180115nNRA59gkzg1,4295864892,601880.SS,大连港,0.4,大连港,Dalian Port (PDA) Company Limited
urnnewsmlreuters.com20180115nHKS92y01q2,4295865078,0700.HK,腾讯,0.2,腾讯控股,Tencent Holdings Limited
urnnewsmlreuters.com20180115nHKS92y01q2,4295865078,0700.HK,腾讯控股,0.2,腾讯控股,Tencent Holdings Limited
urnnewsmlreuters.com20180115nNRA59gfg41,4295865253,3883.HK,奥园,0.6,中国奥园,CHINA AOYUAN PROPERTY GROUP LIMITED
urnnewsmlreuters.com20180115nNRA59gfg41,4295865253,3883.HK,中国奥园,0.6,中国奥园,CHINA AOYUAN PROPERTY GROUP LIMITED
urnnewsmlreuters.com20180115nNRA59gfg41,4295871335,0270.HK,粤海投资,0.4,粤海投资,GUANGDONG INVESTMENT LIMITED
urnnewsmlreuters.com20180115nNRA59gfg41,5000740924,1282.HK,中国金洋,0.4,中国金洋,China Goldjoy Group Limited
urnnewsmlreuters.com20180115nNRA59gfg41,5000769759,0976.HK,齐合环保,0.6,齐合环保,CHIHO-TIANDE GROUP LIMITED
urnnewsmlreuters.com20180115nNRA59gfg41,5040761058,2283.HK,东江,0.2,东江集团控股,TK GROUP (Holdings) LIMITED
urnnewsmlreuters.com20180114nNRA59f1s81,4295865615,600654.SS,中安,0.8,中安,"China Security & Fire Co.,Ltd"
urnnewsmlreuters.com20180115nNRA59gfm31,4295871044,0148.HK,建滔化工,0.2,建滔化工,Kingboard Chemical Holdings Limited
urnnewsmlreuters.com20180115nNRA59gfm31,4295871522,0293.HK,国泰航空,0.2,国泰航空,Cathay Pacific Airways Limited
urnnewsmlreuters.com20180115nNRA59gfm31,4295871522,0293.HK,国泰,0.2,国泰航空,Cathay Pacific Airways Limited
urnnewsmlreuters.com20180115nNRA59gfm31,5000006171,000333.SZ,Media,0.2,美的集团,"Midea Group Co.,Ltd."
urnnewsmlreuters.com20180115nPNAY5kSFa1,4295865078,0700.HK,腾讯,0.2,腾讯控股,Tencent Holdings Limited
urnnewsmlreuters.com20180115nPNAY5kSFa1,4295871523,0941.HK,中国移动,1.0,中国移动,China Mobile Limited
urnnewsmlreuters.com20180115nNRA59ghob1,4295871704,1050.HK,嘉利国际,0.2,嘉利国际,Karrie International Holdings Limited
urnnewsmlreuters.com20180115nHKS4sv72j2,4295872021,0023.HK,东亚银行,0.2,东亚银行,"The Bank of East Asia, Limited"
urnnewsmlreuters.com20180115nHKS4sv72j2,4295872021,0023.HK,东亚银行有限公司,0.2,东亚银行,"The Bank of East Asia, Limited"
urnnewsmlreuters.com20180115nNRA59gjsv1,4295864860,601857.SS,中国石油,0.2,中国石油,Petrochina Company Limited
urnnewsmlreuters.com20180115nNRA59giib1,4295864860,601857.SS,中国石油,0.2,中国石油,Petrochina Company Limited
urnnewsmlreuters.com20180114nCIF37wVs11,4295891036,1314.TW,中石化,0.2,中石化,CHINA PETROCHEMICAL DEVELOPMENT CORPORATION
urnnewsmlreuters.com20180114nCIF37wVs11,4295891185,2891.TW,中信金,0.2,中信金,"CTBC FINANCIAL HOLDING CO.,LTD."
urnnewsmlreuters.com20180114nCIF37wVs11,4295892182,2027.TW,大成钢,0.2,大成钢,"TA CHEN STAINLESS PIPE CO.,LTD."
urnnewsmlreuters.com20180114nCIFbnRb3x1,4295891036,1314.TW,中石化,0.2,中石化,CHINA PETROCHEMICAL DEVELOPMENT CORPORATION
urnnewsmlreuters.com20180114nCIFbnRb3x1,4295891534,2356.TW,英业达,0.2,英业达,INVENTEC CORPORATION
urnnewsmlreuters.com20180114nCIFbnRb3x1,4295891780,9934.TW,成霖,0.2,成霖,GLOBE UNION INDUSTRIAL CORP
urnnewsmlreuters.com20180114nCIFbnRb3x1,4295891823,2382.TW,广达,0.2,广达,QUANTA COMPUTER INC.
urnnewsmlreuters.com20180114nCIFbnRb3x1,4295892161,4906.TW,正文,0.2,正文,"GEMTEK TECHNOLOGY Co.,Ltd"
urnnewsmlreuters.com20180114nCIFbnRb3x1,5000042263,3702.TW,大联大,0.2,大联大,WPG HOLDINGS LIMITED
urnnewsmlreuters.com20180114nCIFbnRb3x1,5000431932,4938.TW,和硕,0.2,和硕,Pegatron Corporation
urnnewsmlreuters.com20180114nCIFbnRb3x1,5037628706,5264.TW,铠胜,0.2,铠胜,Casetek Holdings Limited
urnnewsmlreuters.com20180105nL4S1P02LO2,4295864187,600751.SS,天海投资,0.2,天海投资,"Tianjin Tianhai Investment Co.,Ltd."
urnnewsmlreuters.com20180105nL4S1P02LO2,4295891393,2605.TW,新兴,0.2,新兴,SINCERE NAVIGATION CORPORATION
urnnewsmlreuters.com20171030nL4T0AF3141,4295891393,2605.TW,新兴,0.2,新兴,SINCERE NAVIGATION CORPORATION
urnnewsmlreuters.com20171030nL4S0AF3141,4295891393,2605.TW,新兴,0.2,新兴,SINCERE NAVIGATION CORPORATION
urnnewsmlreuters.com20180114nL3T1P90761,5039730651,0999.HK,IT,0.2,I.T,I.T LIMITED
urnnewsmlreuters.com20180114nL3S1P90761,5039730651,0999.HK,IT,0.2,I.T,I.T LIMITED
urnnewsmlreuters.com20180114nCIF5pTc091,4295891079,2201.TW,裕隆,0.2,裕隆,"YULON MOTOR CO.,LTD"
urnnewsmlreuters.com20180114nCIF5pTc091,4295891354,2312.TW,金宝,0.2,金宝,"KINPO ELECTRONICS, INC."
urnnewsmlreuters.com20180114nCIF5pTc091,4295891519,1313.TW,联成,0.2,联成,UPC TECHNOLOGY CORPORATION
urnnewsmlreuters.com20180114nCIF5pTc091,4295891674,2485.TW,兆赫,0.2,兆赫,ZINWELL CORPORATION
urnnewsmlreuters.com20180114nCIF5pTc091,4295892109,2371.TW,大同,0.2,大同,TATUNG CO.
urnnewsmlreuters.com20180114nCIF5pTc091,4295892195,3413.TW,京鼎,0.2,京鼎,Foxsemicon Integrated Technology Inc.
urnnewsmlreuters.com20180114nCIF5pTc091,4298499891,3645.TW,达迈,0.2,达迈,Taimide Tech. Inc
urnnewsmlreuters.com20180114nCIF5pTc091,5000863128,6412.TW,群电,0.2,群电,"Chicony Power Technology Co.,Ltd."
urnnewsmlreuters.com20180114nCIFbzjjsv1,4295891081,2606.TW,裕民,0.2,裕民,U-MING MARINE TRANSPORT CORP.
urnnewsmlreuters.com20180114nCIFbzjjsv1,4295891563,2834.TW,台企银,0.2,台企银,Taiwan Business Bank
urnnewsmlreuters.com20180114nCIFbzjjsv1,4295891848,2401.TW,凌阳,0.2,凌阳,"SUNPLUS TECHNOLOGY CO.,LTD."
urnnewsmlreuters.com20180114nCIFbzjjsv1,4295892390,2351.TW,顺德,0.2,顺德,SDI CORPORATION
urnnewsmlreuters.com20180114nCIFbzjjsv1,5000729502,4915.TW,致伸,0.2,致伸,Primax Electronics Ltd.
urnnewsmlreuters.com20180115nTwn6qXtYx1,4295891120,2448.TW,晶电,0.2,晶电,Epistar Corporation
urnnewsmlreuters.com20180114nCIF56ssW41,4295891176,2104.TW,中橡,0.2,中橡,CHINA SYNTHETIC RUBBER CORPORATION
urnnewsmlreuters.com20180114nCIF56ssW41,4295891357,2317.TW,鸿海,0.2,鸿海,"HON HAI PRECISION INDUSTRY CO.,LTD."
urnnewsmlreuters.com20180114nCIF56ssW41,4295891588,2383.TW,台光电,0.2,台光电,"ELITE MATERIAL CO.,LTD."
urnnewsmlreuters.com20180114nCIF56ssW41,4295891637,2481.TW,强茂,0.2,强茂,PAN JIT INTERNATIONAL INC.
urnnewsmlreuters.com20180114nCIF56ssW41,4295892049,3532.TW,台胜科,0.2,台胜科,FORMOSA SUMCO TECHNOLOGY CORPORATION
urnnewsmlreuters.com20180114nCIF56ssW41,4295892185,6176.TW,瑞仪,0.2,瑞仪,RADIANT OPTO-ELECTRONICS CORP.
urnnewsmlreuters.com20180114nCIF56ssW41,5035313533,5871.TW,中租,0.2,中租,CHAILEASE HOLDING COMPANY LIMITED
urnnewsmlreuters.com20180114nCIF6Hgj7C1,4295890996,3045.TW,台湾大,0.2,台湾大,"TAIWAN MOBILE CO.,LTD."
urnnewsmlreuters.com20180114nCIF6Hgj7C1,4295891185,2891.TW,中信金,0.2,中信金,"CTBC FINANCIAL HOLDING CO.,LTD."
urnnewsmlreuters.com20180114nCIF6Hgj7C1,5040243933,3706.TW,神达,0.2,神达,MiTAC Holdings Corporation
urnnewsmlreuters.com20180114nCIF1f33kb1,4295865040,002004.SZ,华邦,0.2,华邦健康,"Huapont Life Sciences Co.,Ltd."
urnnewsmlreuters.com20180114nCIF1f33kb1,4295891102,2303.TW,联华电子,0.2,联电,UNITED MICROELECTRONICS CORP.
urnnewsmlreuters.com20180114nCIF1f33kb1,4295891185,2891.TW,中信金控,0.2,中信金,"CTBC FINANCIAL HOLDING CO.,LTD."
urnnewsmlreuters.com20180114nCIF1f33kb1,4295891232,1444.TW,力丽,0.2,力丽,"LEALEA ENTERPRISE CO.,LTD"
urnnewsmlreuters.com20180114nCIF9ng6Nh1,4295891185,2891.TW,中信金,0.2,中信金,"CTBC FINANCIAL HOLDING CO.,LTD."
urnnewsmlreuters.com20180114nCIF9ng6Nh1,4295891774,5469.TW,瀚宇博,0.2,瀚宇博,HannStar Board Corp.
urnnewsmlreuters.com20180114nCIF9ng6Nh1,4295892665,2892.TW,第一金,0.2,第一金,First Financial Holding Co. Ltd.
urnnewsmlreuters.com20180115nCIF9LcVqQ1,4295891219,8942.TWO,森鉅,0.2,森鉅,"Xxentria Technology Materials Co.,Ltd"
urnnewsmlreuters.com20180115nTwn8Xcz6Q1,4295891219,8942.TWO,森鉅,0.6,森鉅,"Xxentria Technology Materials Co.,Ltd"
urnnewsmlreuters.com20180114nCIF5dmR6M1,4295891205,6147.TWO,颀邦,0.2,颀邦,CHIPBOND TECHNOLOGY CORPORATION
urnnewsmlreuters.com20180114nCIF5dmR6M1,4295891220,6182.TWO,合晶,0.2,合晶,WAFER WORKS CORPORATION
urnnewsmlreuters.com20180114nCIF5dmR6M1,4295891908,3264.TWO,欣铨,0.2,欣铨,Ardentec Corporation
urnnewsmlreuters.com20180114nCIF83bFVd1,4295891253,2101.TW,南港,1.2,南港,"NANKANG RUBBER TIRE CORP.,LTD."
urnnewsmlreuters.com20180114nCIF83bFVd1,4295891253,2101.TW,南港轮胎,0.4,南港,"NANKANG RUBBER TIRE CORP.,LTD."
urnnewsmlreuters.com20180114nCIF2CnP0z1,4295891358,1707.TW,葡萄王,0.2,葡萄王,GRAPE KING BIO LTD
urnnewsmlreuters.com20180114nCIF2CnP0z1,5000042263,3702.TW,大联大,0.2,大联大,WPG HOLDINGS LIMITED
urnnewsmlreuters.com20180114nCIF9K0F761,4295891358,1707.TW,葡萄王,0.2,葡萄王,GRAPE KING BIO LTD
urnnewsmlreuters.com20180114nCIF4NkZJJ1,4295891362,2311.TW,日月光,0.2,日月光,"Advanced Semiconductor Engineering, Inc."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295865040,002004.SZ,华邦,0.2,华邦健康,"Huapont Life Sciences Co.,Ltd."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891066,2314.TW,台扬,0.2,台扬,MICROELECTRONICS TECHNOLOGY INC.
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891343,2324.TW,仁宝,0.2,仁宝,"Compal Electronics, Inc."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891354,2312.TW,金宝,0.2,金宝,"KINPO ELECTRONICS, INC."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891357,2317.TW,鸿海,0.2,鸿海,"HON HAI PRECISION INDUSTRY CO.,LTD."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891362,2311.TW,日月光,0.2,日月光,"Advanced Semiconductor Engineering, Inc."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891425,2330.TW,台积,0.2,台积电,"Taiwan Semiconductor Manufacturing Co.,Ltd."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891425,2330.TW,台积电,0.2,台积电,"Taiwan Semiconductor Manufacturing Co.,Ltd."
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295891500,2357.TW,华硕,0.2,华硕,ASUSTEK COMPUTER INC.
urnnewsmlreuters.com20180114nCIF5TMyCX1,4295892109,2371.TW,大同,0.2,大同,TATUNG CO.
urnnewsmlreuters.com20180114nCIF1pg1rQ1,4295891362,2311.TW,日月光,0.2,日月光,"Advanced Semiconductor Engineering, Inc."
urnnewsmlreuters.com20180114nCIF1pg1rQ1,4295891637,2481.TW,强茂,0.2,强茂,PAN JIT INTERNATIONAL INC.
urnnewsmlreuters.com20180114nCIF1pg1rQ1,4295891735,2327.TW,国巨,0.2,国巨,YAGEO CORPORATION
urnnewsmlreuters.com20180114nCIF1pg1rQ1,4295891901,5305.TW,敦南,0.2,敦南,LITE-ON SEMICONDUCTOR CORP.
urnnewsmlreuters.com20180114nCIF1pg1rQ1,4295892088,1504.TW,东元,0.2,东元,"TECO ELECTRIC & MACHINERY CO.,LTD."
urnnewsmlreuters.com20180114nCIF1pg1rQ1,5035392103,4943.TW,康控,0.2,康控,"CONCRAFT HOLDING CO.,LTD"
urnnewsmlreuters.com20180114nCIF7ShZnv1,4295865537,0728.HK,中国电信,0.2,中国电信,CHINA TELECOM CORPORATION LIMITED
urnnewsmlreuters.com20180114nCIF7ShZnv1,4295871670,0883.HK,中海油,0.2,中国海洋石油,CNOOC LIMITED
urnnewsmlreuters.com20180114nCIF7ShZnv1,4295890965,2409.TW,友达,0.2,友达,AU Optronics Corp.
urnnewsmlreuters.com20180114nCIF7ShZnv1,4295890973,2412.TW,中华电信,0.2,中华电,"Chunghwa Telecom Co.,Ltd."
urnnewsmlreuters.com20180114nCIF7ShZnv1,4295891362,2311.TW,日月光,0.2,日月光,"Advanced Semiconductor Engineering, Inc."
urnnewsmlreuters.com20180114nCIF7ShZnv1,4296652226,8150.TW,南茂,0.2,南茂,ChipMOS TECHNOLOGIES INC.
urnnewsmlreuters.com20180114nCIF2fMnY71,4295892159,3059.TW,华晶科,0.2,华晶科,Altek Corporation
urnnewsmlreuters.com20180114nCIF2fMnY71,5051394525,4552.TW,力达,0.2,力达,LIDA HOLDINGS LIMITED
urnnewsmlreuters.com20180114nCIF5HT84c1,4295890973,2412.TW,中华电,0.2,中华电,"Chunghwa Telecom Co.,Ltd."
urnnewsmlreuters.com20180114nCIF8TV4VV1,4295891053,2903.TW,远百,0.2,远百,Far Eastern Department Stores Ltd.
urnnewsmlreuters.com20180114nCIF8TV4VV1,4295891377,2325.TW,硅品,0.2,矽品,"SILICONWARE PRECISION INDUSTRIES CO.,LTD."
urnnewsmlreuters.com20180114nCIF8TV4VV1,4295891515,2615.TW,万海,0.2,万海,WAN HAI LINES LTD.
urnnewsmlreuters.com20180114nCIF8TV4VV1,4295891926,2841.TW,台开,0.2,台开,Taiwan Land Development Corporation
urnnewsmlreuters.com20180114nCIF8TV4VV1,4295892115,1304.TW,台聚,0.2,台聚,USI CORPORATION
urnnewsmlreuters.com20171030nL4S0AF3141,4295891393,2605.TW,新兴,0.2,新兴,SINCERE NAVIGATION CORPORATION
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295891026,1102.TW,亚泥,0.2,亚泥,Asia Cement Corporation
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295891065,1303.TW,南亚,0.2,南亚,NAN YA PLASTICS CORPORATION
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295891085,1409.TW,新纤,0.2,新纤,SHINKONG SYNTHETIC FIBER CORPORATION
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295891247,1229.TW,联华,0.2,联华,LIEN HWA INDUSTRIAL CORPORATION
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295891427,1201.TW,味全,0.2,味全,Wei Chuan Foods Corp.
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295892087,1301.TW,台塑,0.2,台塑,Formosa Plastics Corporation
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295892089,1101.TW,台泥,0.2,台泥,Taiwan Cement Corp.
urnnewsmlreuters.com20180114nCIF9bbbFx1,4295892119,1402.TW,远东新,0.2,远东新,Far Eastern New Century Corporation
urnnewsmlreuters.com20180114nCIFkmqP01,4295871540,0002.HK,中电,0.2,中电控股,CLP HOLDINGS LIMITED
urnnewsmlreuters.com20180114nCIFkmqP01,4295891457,4532.TW,瑞智,0.2,瑞智,"RECHI PRECISION CO.,LTD."
urnnewsmlreuters.com20180114nCIFkmqP01,4295891942,2379.TW,瑞昱,0.2,瑞昱,Realtek Semiconductor Corp.
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295871522,0293.HK,国泰,0.2,国泰航空,Cathay Pacific Airways Limited
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295891185,2891.TW,中信金控,0.2,中信金,"CTBC FINANCIAL HOLDING CO.,LTD."
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295891504,2337.TW,旺宏,0.2,旺宏,"MACRONIX INTERNATIONAL CO.,LTD."
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295891504,2337.TW,旺宏电子,0.2,旺宏,"MACRONIX INTERNATIONAL CO.,LTD."
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295891754,2886.TW,金控,0.4,兆丰金,Mega Financial Holding Company Ltd.
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295891831,2049.TW,上银科技,0.2,上银,HIWIN TECHNOLOGIES CORP.
urnnewsmlreuters.com20180114nCIFcbSDTj1,4295891831,2049.TW,上银,0.2,上银,HIWIN TECHNOLOGIES CORP.
urnnewsmlreuters.com20180114nCIF83sLyM1,4295891046,1312.TW,国乔,0.2,国乔,GRAND PACIFIC PETROCHEMICAL CORPORATION
urnnewsmlreuters.com20180114nCIF83sLyM1,4295891522,2520.TW,冠德,0.2,冠德,KINDOM CONSTRUCTION CORP.
urnnewsmlreuters.com20180114nCIF83sLyM1,4295891718,2360.TW,致茂,0.2,致茂,CHROMA ATE INC.
urnnewsmlreuters.com20180114nCIF83sLyM1,4295891754,2886.TW,兆丰金,0.2,兆丰金,Mega Financial Holding Company Ltd.
urnnewsmlreuters.com20180114nCIF83sLyM1,4295892159,3059.TW,华晶科,0.2,华晶科,Altek Corporation
urnnewsmlreuters.com20180114nCIF83sLyM1,4295892195,3413.TW,京鼎,0.2,京鼎,Foxsemicon Integrated Technology Inc.
urnnewsmlreuters.com20180114nCIF83sLyM1,4295892651,2455.TW,全新,0.2,全新,"VISUAL PHOTONICS EPITAXY CO.,LTD."
urnnewsmlreuters.com20180114nCIF83sLyM1,4298499891,3645.TW,达迈,0.2,达迈,Taimide Tech. Inc
urnnewsmlreuters.com20180114nCIF2yhKQn1,4295891641,2408.TW,南亚科,0.2,南亚科,NANYA TECHNOLOGY CORPORATION
urnnewsmlreuters.com20180114nCIF2yhKQn1,4295892159,3059.TW,华晶科,0.2,华晶科,Altek Corporation
urnnewsmlreuters.com20180114nCIF2yhKQn1,5044315810,6451.TW,讯芯,0.2,讯芯,SHUNSIN TECHNOLOGY HOLDINGS LIMITED
urnnewsmlreuters.com20180114nCIF2yhKQn1,5046047430,6456.TW,GIS,0.2,GIS,GENERAL INTERFACE SOLUTION (GIS) HOLDING LIMITED
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295891036,1314.TW,中石化,0.2,中石化,CHINA PETROCHEMICAL DEVELOPMENT CORPORATION
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295891102,2303.TW,联电,0.2,联电,UNITED MICROELECTRONICS CORP.
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295891340,2308.TW,台达,0.2,台达电,"DELTA ELECTRONICS, INC."
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295891340,2308.TW,台达电,0.2,台达电,"DELTA ELECTRONICS, INC."
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295891527,2352.TW,佳世达,0.2,佳世达,Qisda Corporation
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295891718,2360.TW,致茂,0.2,致茂,CHROMA ATE INC.
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295892120,2345.TW,智邦,0.2,智邦,Accton Technology Corp.
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295892161,4906.TW,正文,0.2,正文,"GEMTEK TECHNOLOGY Co.,Ltd"
urnnewsmlreuters.com20180114nCIF2fjcrp1,4295892600,3231.TW,纬创,0.2,纬创,Wistron Corporation
